trip_id,location_id
2995,236
2996,186
2997,239
2998,141
2999,68
3000,107
3001,141
3002,142
3003,186
3004,186
3005,249
3006,164
3007,113
3008,186
3009,132
3010,142
3011,48
3012,236
3013,48
3014,151
3015,4
3016,262
3017,142
3018,186
3019,132
3020,132
3021,162
3022,48
3023,262
3024,137
3025,151
3026,48
3027,163
3028,249
3029,141
3030,249
3031,116
3032,161
3033,137
3034,170
3035,161
3036,246
3037,237
3038,113
3039,114
3040,186
3041,230
3042,230
3043,163
3044,82
3045,164
3046,100
3047,263
3048,114
3049,237
3050,138
3051,13
3052,107
3053,107
3054,142
3055,249
3056,151
3057,138
3058,151
3059,48
3060,132
3061,132
3062,170
3063,144
3064,141
3065,114
3066,249
3067,161
3068,41
3069,144
3070,79
3071,142
3072,229
3073,140
3074,163
3075,113
3076,230
3077,161
3078,48
3079,170
3080,262
3081,234
3082,141
3083,45
3084,141
3085,263
3086,4
3087,186
3088,238
3089,234
3090,239
3091,114
3092,164
3093,140
3094,148
3095,262
3096,246
3097,24
3098,48
3099,161
3100,234
3101,230
3102,237
3103,233
3104,90
3105,148
3106,229
3107,230
3108,230
3109,237
3110,127
3111,163
3112,263
3113,231
3114,75
3115,114
3116,170
3117,93
3118,234
3119,246
3120,230
3121,246
3122,13
3123,164
3124,75
3125,237
3126,164
3127,79
3128,87
3129,48
3130,148
3131,229
3132,161
3133,79
3134,141
3135,237
3136,161
3137,246
3138,163
3139,234
3140,237
3141,234
3142,161
3143,161
3144,246
3145,162
3146,263
3147,143
3148,138
3149,263
3150,158
3151,229
3152,162
3153,230
3154,230
3155,236
3156,163
3157,186
3158,163
3159,52
3160,114
3161,163
3162,162
3163,249
3164,162
3165,163
3166,161
3167,238
3168,75
3169,236
3170,226
3171,162
3172,162
3173,164
3174,238
3175,238
3176,162
3177,164
3178,142
3179,186
3180,237
3181,237
3182,13
3183,137
3184,113
3185,162
3186,148
3187,236
3188,186
3189,42
3190,246
3191,158
3192,143
3193,75
3194,132
3195,183
3196,170
3197,236
3198,232
3199,236
3200,261
3201,141
3202,113
3203,162
3204,43
3205,100
3206,68
3207,93
3208,186
3209,236
3210,236
3211,132
3212,114
3213,140
3214,140
3215,246
3216,237
3217,261
3218,48
3219,141
3220,50
3221,161
3222,142
3223,211
3224,114
3225,186
3226,107
3227,125
3228,238
3229,50
3230,142
3231,162
3232,100
3233,87
3234,138
3235,236
3236,79
3237,114
3238,164
3239,164
3240,24
3241,107
3242,162
3243,164
3244,162
3245,138
3246,138
3247,132
3248,144
3249,236
3250,236
3251,224
3252,229
3253,229
3254,262
3255,238
3256,163
3257,158
3258,164
3259,137
3260,161
3261,263
3262,140
3263,148
3264,246
3265,68
3266,249
3267,229
3268,151
3269,144
3270,13
3271,74
3272,113
3273,186
3274,42
3275,236
3276,237
3277,68
3278,13
3279,113
3280,107
3281,132
3282,246
3283,140
3284,246
3285,138
3286,114
3287,246
3288,148
3289,163
3290,186
3291,125
3292,48
3293,236
3294,114
3295,48
3296,100
3297,234
3298,237
3299,263
3300,249
3301,164
3302,186
3303,161
3304,162
3305,141
3306,226
3307,236
3308,237
3309,234
3310,231
3311,230
3312,148
3313,87
3314,164
3315,262
3316,137
3317,170
3318,231
3319,163
3320,107
3321,137
3322,163
3323,162
3324,164
3325,125
3326,231
3327,48
3328,164
3329,246
3330,263
3331,90
3332,234
3333,238
3334,132
3335,132
3336,234
3337,232
3338,161
3339,233
3340,151
3341,1
3342,88
3343,48
3344,113
3345,114
3346,141
3347,237
3348,113
3349,88
3350,74
3351,238
3352,107
3353,142
3354,170
3355,158
3356,90
3357,230
3358,226
3359,142
3360,170
3361,230
3362,233
3363,170
3364,234
3365,140
3366,249
3367,239
3368,229
3369,246
3370,164
3371,141
3372,162
3373,238
3374,148
3375,43
3376,141
3377,161
3378,237
3379,170
3380,79
3381,249
3382,236
3383,107
3384,79
3385,263
3386,112
3387,142
3388,161
3389,112
3390,230
3391,236
3392,24
3393,249
3394,234
3395,170
3396,48
3397,230
3398,238
3399,142
3400,162
3401,162
3402,48
3403,132
3404,238
3405,239
3406,249
3407,114
3408,256
3409,162
3410,234
3411,238
3412,237
3413,148
3414,48
3415,132
3416,231
3417,226
3418,132
3419,163
3420,229
3421,237
3422,237
3423,249
3424,113
3425,186
3426,152
3427,132
3428,211
3429,170
3430,166
3431,170
3432,68
3433,264
3434,239
3435,230
3436,79
3437,90
3438,249
3439,107
3440,238
3441,61
3442,162
3443,137
3444,236
3445,239
3446,68
3447,79
3448,234
3449,50
3450,132
3451,162
3452,161
3453,261
3454,238
3455,237
3456,90
3457,262
3458,170
3459,87
3460,161
3461,141
3462,161
3463,236
3464,82
3465,170
3466,249
3467,230
3468,239
3469,263
3470,229
3471,87
3472,224
3473,141
3474,114
3475,163
3476,161
3477,10
3478,107
3479,164
3480,148
3481,141
3482,132
3483,234
3484,48
3485,211
3486,161
3487,142
3488,211
3489,137
3490,226
3491,186
3492,237
3493,79
3494,237
3495,234
3496,100
3497,161
3498,68
3499,79
3500,170
3501,163
3502,142
3503,79
3504,249
3505,90
3506,50
3507,100
3508,230
3509,249
3510,141
3511,141
3512,161
3513,107
3514,141
3515,237
3516,48
3517,74
3518,114
3519,186
3520,170
3521,141
3522,170
3523,43
3524,261
3525,132
3526,88
3527,170
3528,75
3529,230
3530,163
3531,79
3532,142
3533,246
3534,161
3535,100
3536,132
3537,68
3538,237
3539,100
3540,161
3541,130
3542,142
3543,170
3544,234
3545,229
3546,43
3547,246
3548,100
3549,37
3550,79
3551,234
3552,138
3553,164
3554,234
3555,170
3556,138
3557,79
3558,90
3559,144
3560,164
3561,234
3562,230
3563,230
3564,238
3565,162
3566,113
3567,186
3568,249
3569,229
3570,263
3571,234
3572,161
3573,48
3574,142
3575,237
3576,132
3577,132
3578,113
3579,142
3580,143
3581,233
3582,162
3583,141
3584,162
3585,237
3586,113
3587,79
3588,263
3589,234
3590,145
3591,246
3592,230
3593,48
3594,141
3595,237
3596,162
3597,48
3598,162
3599,263
3600,48
3601,246
3602,113
3603,137
3604,141
3605,260
3606,13
3607,236
3608,230
3609,162
3610,114
3611,43
3612,262
3613,232
3614,137
3615,42
3616,125
3617,142
3618,143
3619,231
3620,138
3621,193
3622,79
3623,224
3624,13
3625,162
3626,90
3627,161
3628,239
3629,226
3630,162
3631,113
3632,186
3633,144
3634,87
3635,263
3636,40
3637,249
3638,161
3639,237
3640,141
3641,125
3642,163
3643,186
3644,237
3645,234
3646,186
3647,186
3648,163
3649,144
3650,161
3651,107
3652,163
3653,113
3654,151
3655,142
3656,262
3657,231
3658,239
3659,48
3660,166
3661,229
3662,138
3663,255
3664,163
3665,246
3666,233
3667,238
3668,107
3669,249
3670,234
3671,140
3672,236
3673,164
3674,179
3675,236
3676,113
3677,237
3678,144
3679,163
3680,141
3681,164
3682,238
3683,161
3684,75
3685,142
3686,4
3687,100
3688,238
3689,246
3690,68
3691,145
3692,132
3693,151
3694,141
3695,263
3696,132
3697,239
3698,234
3699,234
3700,138
3701,132
3702,162
3703,230
3704,237
3705,142
3706,142
3707,239
3708,161
3709,163
3710,43
3711,168
3712,186
3713,132
3714,142
3715,249
3716,142
3717,239
3718,186
3719,162
3720,100
3721,231
3722,68
3723,239
3724,79
3725,236
3726,68
3727,107
3728,239
3729,132
3730,262
3731,13
3732,230
3733,264
3734,162
3735,100
3736,261
3737,100
3738,148
3739,148
3740,262
3741,246
3742,100
3743,161
3744,48
3745,164
3746,164
3747,162
3748,249
3749,239
3750,236
3751,48
3752,90
3753,230
3754,263
3755,164
3756,75
3757,234
3758,125
3759,48
3760,229
3761,145
3762,161
3763,234
3764,113
3765,162
3766,158
3767,186
3768,246
3769,107
3770,263
3771,170
3772,48
3773,231
3774,13
3775,237
3776,236
3777,263
3778,43
3779,237
3780,186
3781,163
3782,163
3783,231
3784,107
3785,158
3786,237
3787,158
3788,234
3789,68
3790,144
3791,161
3792,87
3793,186
3794,87
3795,249
3796,246
3797,75
3798,186
3799,239
3800,238
3801,148
3802,230
3803,237
3804,264
3805,230
3806,90
3807,238
3808,137
3809,79
3810,162
3811,68
3812,238
3813,132
3814,161
3815,246
3816,88
3817,170
3818,140
3819,239
3820,68
3821,186
3822,236
3823,162
3824,162
3825,224
3826,263
3827,236
3828,246
3829,137
3830,74
3831,186
3832,170
3833,261
3834,263
3835,231
3836,239
3837,144
3838,138
3839,141
3840,50
3841,107
3842,43
3843,170
3844,48
3845,113
3846,236
3847,238
3848,43
3849,161
3850,233
3851,161
3852,263
3853,237
3854,238
3855,161
3856,236
3857,237
3858,230
3859,234
3860,132
3861,90
3862,230
3863,230
3864,239
3865,231
3866,231
3867,164
3868,249
3869,164
3870,238
3871,116
3872,170
3873,138
3874,237
3875,161
3876,229
3877,231
3878,170
3879,262
3880,170
3881,236
3882,161
3883,141
3884,236
3885,148
3886,140
3887,79
3888,170
3889,87
3890,230
3891,236
3892,48
3893,132
3894,162
3895,161
3896,100
3897,230
3898,13
3899,161
3900,164
3901,79
3902,263
3903,41
3904,138
3905,186
3906,231
3907,162
3908,249
3909,161
3910,88
3911,186
3912,138
3913,74
3914,142
3915,162
3916,249
3917,234
3918,132
3919,238
3920,162
3921,233
3922,249
3923,237
3924,68
3925,138
3926,230
3927,186
3928,90
3929,239
3930,48
3931,142
3932,138
3933,237
3934,13
3935,163
3936,144
3937,164
3938,262
3939,162
3940,162
3941,161
3942,161
3943,68
3944,161
3945,163
3946,161
3947,90
3948,231
3949,186
3950,148
3951,144
3952,163
3953,237
3954,237
3955,170
3956,141
3957,13
3958,239
3959,237
3960,137
3961,88
3962,161
3963,170
3964,237
3965,170
3966,237
3967,229
3968,161
3969,230
3970,107
3971,75
3972,186
3973,138
3974,132
3975,229
3976,138
3977,48
3978,90
3979,107
3980,229
3981,48
3982,163
3983,144
3984,140
3985,249
3986,230
3987,114
3988,237
3989,170
3990,161
3991,246
3992,138
3993,151
3994,230
3995,237
3996,234
3997,163
3998,231
3999,158
4000,236
4001,140
4002,52
4003,186
4004,229
4005,236
4006,142
4007,162
4008,138
4009,234
4010,249
4011,239
4012,140
4013,144
4014,263
4015,162
4016,230
4017,239
4018,151
4019,162
4020,48
4021,162
4022,137
4023,107
4024,238
4025,162
4026,25
4027,229
4028,230
4029,186
4030,141
4031,237
4032,262
4033,43
4034,231
4035,170
4036,132
4037,140
4038,79
4039,90
4040,234
4041,79
4042,162
4043,230
4044,229
4045,246
4046,141
4047,239
4048,162
4049,132
4050,161
4051,140
4052,162
4053,186
4054,170
4055,234
4056,142
4057,132
4058,142
4059,234
4060,113
4061,163
4062,229
4063,170
4064,7
4065,263
4066,186
4067,246
4068,148
4069,140
4070,68
4071,162
4072,148
4073,48
4074,164
4075,143
4076,50
4077,148
4078,68
4079,148
4080,100
4081,4
4082,163
4083,140
4084,161
4085,233
4086,90
4087,249
4088,107
4089,237
4090,230
4091,186
4092,79
4093,236
4094,162
4095,129
4096,90
4097,138
4098,43
4099,50
4100,48
4101,233
4102,148
4103,79
4104,239
4105,68
4106,237
4107,142
4108,164
4109,249
4110,48
4111,229
4112,142
4113,43
4114,137
4115,161
4116,186
4117,239
4118,249
4119,140
4120,132
4121,234
4122,236
4123,249
4124,138
4125,238
4126,141
4127,231
4128,137
4129,107
4130,141
4131,79
4132,68
4133,125
4134,43
4135,230
4136,246
4137,161
4138,142
4139,132
4140,226
4141,263
4142,90
4143,79
4144,140
4145,79
4146,141
4147,48
4148,138
4149,79
4150,237
4151,162
4152,239
4153,234
4154,68
4155,163
4156,246
4157,158
4158,43
4159,114
4160,75
4161,237
4162,186
4163,239
4164,244
4165,237
4166,148
4167,233
4168,236
4169,263
4170,161
4171,166
4172,113
4173,158
4174,230
4175,263
4176,164
4177,79
4178,132
4179,163
4180,262
4181,141
4182,238
4183,107
4184,43
4185,79
4186,142
4187,107
4188,238
4189,142
4190,79
4191,161
4192,163
4193,231
4194,229
4195,4
4196,263
4197,262
4198,263
4199,164
4200,141
4201,229
4202,48
4203,263
4204,10
4205,236
4206,234
4207,140
4208,237
4209,140
4210,263
4211,263
4212,162
4213,246
4214,170
4215,231
4216,48
4217,162
4218,68
4219,161
4220,79
4221,237
4222,113
4223,234
4224,161
4225,163
4226,163
4227,48
4228,132
4229,186
4230,170
4231,158
4232,33
4233,87
4234,113
4235,162
4236,186
4237,239
4238,170
4239,234
4240,132
4241,164
4242,237
4243,236
4244,48
4245,164
4246,161
4247,142
4248,230
4249,186
4250,74
4251,264
4252,236
4253,186
4254,132
4255,114
4256,236
4257,79
4258,230
4259,237
4260,137
4261,161
4262,79
4263,163
4264,263
4265,138
4266,161
4267,164
4268,231
4269,87
4270,79
4271,237
4272,162
4273,48
4274,233
4275,100
4276,164
4277,231
4278,79
4279,100
4280,107
4281,50
4282,125
4283,249
4284,237
4285,145
4286,41
4287,234
4288,186
4289,186
4290,132
4291,125
4292,239
4293,162
4294,163
4295,137
4296,142
4297,237
4298,79
4299,237
4300,249
4301,107
4302,249
4303,151
4304,229
4305,141
4306,237
4307,261
4308,230
4309,132
4310,158
4311,140
4312,151
4313,137
4314,142
4315,164
4316,107
4317,162
4318,237
4319,158
4320,163
4321,170
4322,79
4323,75
4324,211
4325,75
4326,48
4327,234
4328,246
4329,231
4330,138
4331,234
4332,231
4333,100
4334,141
4335,142
4336,107
4337,158
4338,138
4339,100
4340,132
4341,234
4342,237
4343,151
4344,234
4345,79
4346,68
4347,132
4348,238
4349,148
4350,163
4351,148
4352,234
4353,161
4354,40
4355,249
4356,162
4357,237
4358,162
4359,43
4360,186
4361,262
4362,170
4363,234
4364,237
4365,161
4366,114
4367,161
4368,114
4369,186
4370,79
4371,158
4372,236
4373,100
4374,186
4375,79
4376,229
4377,262
4378,144
4379,236
4380,186
4381,226
4382,263
4383,50
4384,234
4385,142
4386,50
4387,161
4388,236
4389,164
4390,161
4391,231
4392,237
4393,137
4394,164
4395,48
4396,234
4397,246
4398,141
4399,161
4400,236
4401,142
4402,113
4403,211
4404,100
4405,142
4406,90
4407,90
4408,151
4409,236
4410,237
4411,162
4412,162
4413,263
4414,263
4415,113
4416,236
4417,233
4418,163
4419,142
4420,161
4421,239
4422,142
4423,100
4424,138
4425,263
4426,161
4427,161
4428,142
4429,236
4430,237
4431,231
4432,142
4433,170
4434,239
4435,144
4436,140
4437,170
4438,142
4439,148
4440,236
4441,249
4442,140
4443,113
4444,262
4445,236
4446,113
4447,116
4448,236
4449,68
4450,43
4451,142
4452,161
4453,164
4454,224
4455,132
4456,144
4457,163
4458,249
4459,151
4460,132
4461,162
4462,140
4463,113
4464,141
4465,42
4466,186
4467,231
4468,230
4469,237
4470,234
4471,186
4472,163
4473,113
4474,246
4475,142
4476,234
4477,262
4478,170
4479,239
4480,236
4481,151
4482,162
4483,79
4484,141
4485,107
4486,7
4487,164
4488,107
4489,132
4490,162
4491,239
4492,142
4493,170
4494,114
4495,50
4496,164
4497,161
4498,163
4499,236
4500,132
4501,170
4502,141
4503,140
4504,238
4505,132
4506,79
4507,143
4508,88
4509,186
4510,237
4511,48
4512,161
4513,79
4514,90
4515,142
4516,236
4517,264
4518,162
4519,132
4520,236
4521,48
4522,161
4523,68
4524,230
4525,107
4526,162
4527,263
4528,107
4529,163
4530,234
4531,230
4532,100
4533,143
4534,13
4535,107
4536,90
4537,229
4538,166
4539,140
4540,236
4541,151
4542,68
4543,211
4544,237
4545,140
4546,144
4547,161
4548,50
4549,158
4550,238
4551,164
4552,237
4553,179
4554,148
4555,87
4556,236
4557,234
4558,229
4559,230
4560,170
4561,234
4562,113
4563,264
4564,79
4565,107
4566,114
4567,68
4568,79
4569,170
4570,142
4571,80
4572,249
4573,230
4574,239
4575,151
4576,233
4577,209
4578,100
4579,100
4580,234
4581,186
4582,230
4583,170
4584,140
4585,237
4586,186
4587,140
4588,170
4589,239
4590,142
4591,230
4592,230
4593,138
4594,238
4595,138
4596,107
4597,164
4598,144
4599,80
4600,93
4601,236
4602,90
4603,166
4604,237
4605,148
4606,238
4607,238
4608,107
4609,186
4610,48
4611,211
4612,148
4613,25
4614,249
4615,140
4616,234
4617,237
4618,229
4619,132
4620,161
4621,238
4622,239
4623,48
4624,237
4625,263
4626,164
4627,238
4628,237
4629,43
4630,236
4631,100
4632,48
4633,132
4634,231
4635,170
4636,48
4637,246
4638,236
4639,263
4640,143
4641,114
4642,88
4643,239
4644,90
4645,162
4646,113
4647,231
4648,13
4649,264
4650,236
4651,142
4652,142
4653,234
4654,262
4655,141
4656,13
4657,113
4658,163
4659,234
4660,264
4661,234
4662,87
4663,236
4664,141
4665,239
4666,13
4667,233
4668,125
4669,229
4670,263
4671,151
4672,90
4673,50
4674,246
4675,263
4676,134
4677,7
4678,45
4679,142
4680,132
4681,68
4682,238
4683,233
4684,161
4685,43
4686,234
4687,107
4688,236
4689,137
4690,170
4691,211
4692,132
4693,50
4694,163
4695,236
4696,162
4697,231
4698,107
4699,138
4700,138
4701,50
4702,107
4703,142
4704,48
4705,142
4706,236
4707,75
4708,186
4709,75
4710,162
4711,141
4712,238
4713,50
4714,238
4715,234
4716,161
4717,166
4718,237
4719,163
4720,231
4721,170
4722,162
4723,148
4724,170
4725,113
4726,161
4727,132
4728,249
4729,142
4730,132
4731,142
4732,237
4733,162
4734,142
4735,138
4736,100
4737,163
4738,142
4739,142
4740,263
4741,164
4742,79
4743,230
4744,48
4745,4
4746,75
4747,234
4748,162
4749,186
4750,261
4751,211
4752,114
4753,148
4754,141
4755,230
4756,229
4757,164
4758,48
4759,238
4760,48
4761,234
4762,231
4763,262
4764,79
4765,107
4766,170
4767,246
4768,68
4769,90
4770,140
4771,140
4772,138
4773,161
4774,90
4775,100
4776,239
4777,13
4778,13
4779,186
4780,142
4781,263
4782,141
4783,144
4784,262
4785,262
4786,249
4787,36
4788,229
4789,261
4790,186
4791,75
4792,234
4793,79
4794,164
4795,236
4796,141
4797,48
4798,162
4799,237
4800,90
4801,264
4802,148
4803,230
4804,140
4805,260
4806,161
4807,87
4808,237
4809,234
4810,141
4811,161
4812,234
4813,132
4814,264
4815,162
4816,261
4817,237
4818,239
4819,100
4820,163
4821,65
4822,237
4823,137
4824,107
4825,138
4826,100
4827,164
4828,232
4829,263
4830,230
4831,263
4832,132
4833,163
4834,263
4835,161
4836,138
4837,246
4838,164
4839,140
4840,264
4841,164
4842,142
4843,141
4844,264
4845,48
4846,158
4847,79
4848,158
4849,163
4850,100
4851,162
4852,239
4853,45
4854,138
4855,249
4856,162
4857,68
4858,114
4859,142
4860,141
4861,152
4862,229
4863,43
4864,263
4865,142
4866,230
4867,116
4868,137
4869,230
4870,137
4871,107
4872,13
4873,107
4874,234
4875,231
4876,170
4877,249
4878,230
4879,140
4880,170
4881,186
4882,161
4883,238
4884,162
4885,249
4886,43
4887,140
4888,137
4889,48
4890,170
4891,90
4892,113
4893,186
4894,138
4895,79
4896,233
4897,230
4898,237
4899,42
4900,68
4901,114
4902,161
4903,141
4904,142
4905,239
4906,48
4907,211
4908,162
4909,163
4910,164
4911,238
4912,230
4913,163
4914,132
4915,239
4916,142
4917,164
4918,43
4919,140
4920,100
4921,238
4922,162
4923,161
4924,230
4925,229
4926,161
4927,158
4928,158
4929,236
4930,100
4931,236
4932,239
4933,48
4934,79
4935,211
4936,186
4937,246
4938,138
4939,236
4940,132
4941,152
4942,48
4943,161
4944,48
4945,164
4946,230
4947,237
4948,151
4949,249
4950,161
4951,237
4952,129
4953,151
4954,239
4955,140
4956,100
4957,211
4958,132
4959,236
4960,113
4961,151
4962,229
4963,100
4964,74
4965,113
4966,87
4967,68
4968,237
4969,138
4970,140
4971,234
4972,239
4973,246
4974,234
4975,138
4976,264
4977,50
4978,142
4979,234
4980,231
4981,148
4982,230
4983,236
4984,234
4985,239
4986,68
4987,234
4988,158
4989,162
4990,211
4991,79
4992,48
4993,162
4994,236
4995,237
4996,237
4997,113
4998,238
4999,90
5000,107
5001,68
5002,90
5003,161
5004,186
5005,246
5006,239
5007,138
5008,237
5009,164
5010,48
5011,140
5012,233
5013,132
5014,107
5015,100
5016,170
5017,90
5018,151
5019,151
5020,230
5021,130
5022,170
5023,229
5024,76
5025,229
5026,79
5027,162
5028,43
5029,143
5030,238
5031,170
5032,161
5033,239
5034,164
5035,45
5036,236
5037,237
5038,237
5039,88
5040,163
5041,263
5042,161
5043,48
5044,43
5045,229
5046,143
5047,90
5048,75
5049,141
5050,231
5051,163
5052,249
5053,170
5054,236
5055,249
5056,142
5057,79
5058,262
5059,161
5060,140
5061,239
5062,239
5063,230
5064,141
5065,264
5066,237
5067,100
5068,132
5069,249
5070,43
5071,162
5072,161
5073,151
5074,161
5075,79
5076,163
5077,141
5078,230
5079,236
5080,137
5081,230
5082,263
5083,68
5084,239
5085,48
5086,33
5087,164
5088,143
5089,237
5090,79
5091,186
5092,246
5093,138
5094,142
5095,231
5096,170
5097,186
5098,237
5099,4
5100,79
5101,162
5102,211
5103,100
5104,229
5105,162
5106,161
5107,233
5108,107
5109,161
5110,143
5111,141
5112,238
5113,239
5114,233
5115,100
5116,231
5117,238
5118,143
5119,161
5120,144
5121,87
5122,229
5123,141
5124,239
5125,186
5126,162
5127,170
5128,132
5129,246
5130,163
5131,48
5132,236
5133,261
5134,237
5135,229
5136,164
5137,170
5138,13
5139,233
5140,226
5141,132
5142,263
5143,164
5144,79
5145,233
5146,261
5147,236
5148,236
5149,90
5150,170
5151,230
5152,209
5153,237
5154,230
5155,246
5156,236
5157,246
5158,114
5159,162
5160,170
5161,43
5162,43
5163,229
5164,162
5165,114
5166,262
5167,48
5168,263
5169,186
5170,249
5171,132
5172,151
5173,229
5174,262
5175,230
5176,148
5177,141
5178,236
5179,162
5180,158
5181,158
5182,161
5183,261
5184,138
5185,142
5186,141
5187,263
5188,41
5189,141
5190,226
5191,75
5192,166
5193,238
5194,113
5195,161
5196,151
5197,141
5198,234
5199,231
5200,158
5201,113
5202,45
5203,142
5204,13
5205,186
5206,263
5207,48
5208,161
5209,162
5210,50
5211,236
5212,148
5213,239
5214,263
5215,141
5216,162
5217,141
5218,164
5219,234
5220,249
5221,211
5222,237
5223,158
5224,170
5225,239
5226,163
5227,229
5228,132
5229,161
5230,239
5231,236
5232,113
5233,262
5234,237
5235,140
5236,236
5237,170
5238,186
5239,233
5240,230
5241,50
5242,113
5243,238
5244,100
5245,140
5246,186
5247,40
5248,141
5249,239
5250,114
5251,264
5252,236
5253,162
5254,162
5255,107
5256,68
5257,141
5258,238
5259,43
5260,79
5261,68
5262,186
5263,79
5264,230
5265,230
5266,143
5267,145
5268,186
5269,186
5270,249
5271,90
5272,48
5273,211
5274,230
5275,236
5276,230
5277,90
5278,79
5279,234
5280,68
5281,79
5282,158
5283,43
5284,132
5285,137
5286,162
5287,237
5288,68
5289,144
5290,107
5291,186
5292,161
5293,236
5294,262
5295,186
5296,186
5297,125
5298,237
5299,125
5300,68
5301,233
5302,236
5303,143
5304,164
5305,79
5306,236
5307,143
5308,68
5309,164
5310,141
5311,162
5312,170
5313,239
5314,237
5315,186
5316,141
5317,162
5318,68
5319,143
5320,211
5321,68
5322,230
5323,161
5324,65
5325,244
5326,144
5327,238
5328,141
5329,132
5330,75
5331,186
5332,140
5333,170
5334,170
5335,48
5336,141
5337,138
5338,234
5339,229
5340,162
5341,79
5342,142
5343,239
5344,125
5345,239
5346,249
5347,233
5348,141
5349,45
5350,114
5351,140
5352,209
5353,145
5354,141
5355,163
5356,142
5357,132
5358,186
5359,236
5360,162
5361,237
5362,141
5363,148
5364,231
5365,161
5366,141
5367,142
5368,161
5369,100
5370,224
5371,236
5372,50
5373,230
5374,79
5375,43
5376,79
5377,166
5378,140
5379,107
5380,246
5381,146
5382,236
5383,239
5384,79
5385,162
5386,140
5387,262
5388,113
5389,24
5390,186
5391,163
5392,211
5393,236
5394,261
5395,148
5396,263
5397,163
5398,237
5399,229
5400,74
5401,162
5402,237
5403,138
5404,132
5405,262
5406,132
5407,249
5408,143
5409,162
5410,246
5411,164
5412,237
5413,170
5414,114
5415,113
5416,90
5417,141
5418,230
5419,229
5420,230
5421,68
5422,249
5423,236
5424,13
5425,142
5426,229
5427,186
5428,162
5429,233
5430,236
5431,193
5432,170
5433,138
5434,107
5435,132
5436,262
5437,48
5438,138
5439,48
5440,50
5441,246
5442,79
5443,148
5444,233
5445,164
5446,186
5447,237
5448,237
5449,116
5450,164
5451,236
5452,142
5453,113
5454,264
5455,68
5456,148
5457,48
5458,132
5459,48
5460,142
5461,237
5462,226
5463,48
5464,238
5465,170
5466,100
5467,125
5468,229
5469,163
5470,114
5471,239
5472,164
5473,69
5474,7
5475,158
5476,113
5477,229
5478,186
5479,100
5480,151
5481,132
5482,233
5483,262
5484,138
5485,236
5486,107
5487,186
5488,234
5489,107
5490,68
5491,237
5492,164
5493,132
5494,236
5495,48
5496,236
5497,246
5498,238
5499,262
5500,231
5501,140
5502,43
5503,162
5504,90
5505,142
5506,107
5507,107
5508,229
5509,113
5510,48
5511,230
5512,143
5513,186
5514,263
5515,75
5516,186
5517,161
5518,48
5519,211
5520,238
5521,142
5522,41
5523,162
5524,113
5525,239
5526,79
5527,211
5528,186
5529,261
5530,236
5531,238
5532,143
5533,229
5534,186
5535,140
5536,239
5537,90
5538,161
5539,161
5540,161
5541,237
5542,262
5543,230
5544,236
5545,68
5546,40
5547,140
5548,41
5549,142
5550,224
5551,186
5552,137
5553,132
5554,48
5555,255
5556,238
5557,4
5558,229
5559,142
5560,230
5561,107
5562,132
5563,43
5564,249
5565,260
5566,87
5567,237
5568,100
5569,236
5570,239
5571,162
5572,132
5573,237
5574,163
5575,137
5576,90
5577,158
5578,13
5579,132
5580,161
5581,230
5582,162
5583,75
5584,52
5585,68
5586,144
5587,7
5588,230
5589,79
5590,230
5591,170
5592,263
5593,161
5594,87
5595,186
5596,90
5597,166
5598,113
5599,148
5600,236
5601,142
5602,140
5603,164
5604,43
5605,162
5606,236
5607,132
5608,28
5609,263
5610,262
5611,231
5612,48
5613,142
5614,234
5615,249
5616,237
5617,43
5618,93
5619,230
5620,186
5621,230
5622,237
5623,230
5624,113
5625,141
5626,237
5627,141
5628,233
5629,237
5630,229
5631,107
5632,239
5633,68
5634,24
5635,234
5636,142
5637,75
5638,186
5639,164
5640,163
5641,234
5642,151
5643,79
5644,236
5645,164
5646,234
5647,48
5648,138
5649,138
5650,100
5651,263
5652,68
5653,162
5654,138
5655,262
5656,236
5657,261
5658,230
5659,148
5660,193
5661,237
5662,236
5663,141
5664,161
5665,239
5666,237
5667,161
5668,170
5669,137
5670,239
5671,79
5672,43
5673,107
5674,236
5675,263
5676,132
5677,13
5678,100
5679,107
5680,229
5681,262
5682,186
5683,237
5684,132
5685,163
5686,237
5687,137
5688,231
5689,132
5690,230
5691,164
5692,162
5693,163
5694,186
5695,132
5696,113
5697,68
5698,236
5699,138
5700,239
5701,164
5702,236
5703,263
5704,236
5705,146
5706,151
5707,90
5708,113
5709,137
5710,140
5711,163
5712,236
5713,161
5714,239
5715,236
5716,148
5717,161
5718,249
5719,263
5720,148
5721,13
5722,100
5723,186
5724,231
5725,162
5726,161
5727,166
5728,263
5729,162
5730,161
5731,246
5732,161
5733,79
5734,33
5735,249
5736,263
5737,236
5738,237
5739,249
5740,148
5741,238
5742,48
5743,162
5744,224
5745,100
5746,90
5747,231
5748,25
5749,224
5750,249
5751,246
5752,162
5753,249
5754,231
5755,246
5756,137
5757,238
5758,238
5759,158
5760,4
5761,45
5762,237
5763,237
5764,132
5765,164
5766,230
5767,246
5768,236
5769,162
5770,107
5771,45
5772,246
5773,48
5774,166
5775,162
5776,107
5777,107
5778,237
5779,142
5780,263
5781,140
5782,141
5783,237
5784,141
5785,236
5786,233
5787,237
5788,161
5789,100
5790,144
5791,132
5792,233
